,AvgShortestPath,Betweenness,CC,Closeness,D,E,Eccentricity,FanIn,FanOut,I,IsIsolated,Katz,L,LOC,N,N1,N2,Name,T,V,V*,mu,mu1,mu1',mu2,mu2'
1105,2226.0,8.0,0,0.0004492362982929021,0,0,"(1106, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt15__alloc_on_swapISaI20ompi_status_public_tEEvRT_S3_,0,0,0,0,0,0,0,0
1106,inf,0.0,0,0.0,0,0,"(1106, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt18__do_alloc_on_swapISaI20ompi_status_public_tEEvRT_S3_St17integral_constantIbLb0EE,0,0,0,0,0,0,0,0
1107,121.74857142857144,314.90000000000003,0,0.00821364873744485,0,0,"(852, 10)",1.0,11.0,0,False,0.020943560817241556,0,0,0,0,0,_ZNSt19__shrink_to_fit_auxISt6vectorIiSaIiEELb1EE8_S_do_itERS2_,0,0,0,0,0,0,0,0
1108,1669.5000000000002,12.0,0,0.0005989817310572027,0,0,"(1120, 2)",1.0,1.0,0,False,0.020943560362184997,0,0,0,0,0,_ZSt32__make_move_if_noexcept_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEESt13move_iteratorIS6_EET0_T_,0,0,0,0,0,0,0,0
1109,989.3333333333333,18.0,0,0.0010107816711590297,0,0,"(1121, 2)",1.0,2.0,0,False,0.020943560362184997,0,0,0,0,0,_ZNKSt12_Vector_baseIiSaIiEE13get_allocatorEv,0,0,0,0,0,0,0,0
1110,175.4088,217.20000000000002,0,0.0057009682524479955,0,0,"(852, 9)",1.0,4.0,0,False,0.020943560362184997,0,0,0,0,0,_ZNSt6vectorIiSaIiEEC2ISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiS1_EEEvEET_S9_RKS0_,0,0,0,0,0,0,0,0
1111,378.42,37.5,0,0.0026425664605464827,0,0,"(1137, 3)",1.0,4.0,0,False,0.020943560362184997,0,0,0,0,0,_ZNSt6vectorIiSaIiEE4swapERS1_,0,0,0,0,0,0,0,0
1112,2226.0,7.0,0,0.0004492362982929021,0,0,"(1120, 1)",1.0,1.0,0,False,0.020943560361730503,0,0,0,0,0,_ZNSt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEC2ES6_,0,0,0,0,0,0,0,0
1113,2226.0,12.0,0,0.0004492362982929021,0,0,"(1121, 1)",3.0,1.0,0,False,0.02139975672604577,0,0,0,0,0,_ZNSaIiEC2ERKS_,0,0,0,0,0,0,0,0
1114,1113.0,9.0,0,0.0008984725965858042,0,0,"(1121, 3)",1.0,1.0,0,False,0.020943560361730503,0,0,0,0,0,_ZNSt12_Vector_baseIiSaIiEEC2ERKS0_,0,0,0,0,0,0,0,0
1115,inf,0.0,0,0.0,0,0,"(1115, 0)",2.0,0.0,0,False,0.021171658543888135,0,0,0,0,0,_ZSt19__iterator_categoryISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEENSt15iterator_traitsIT_E17iterator_categoryERKSA_,0,0,0,0,0,0,0,0
1116,211.38056975894816,210.39999999999998,0,0.004730803787407561,0,0,"(852, 8)",1.0,5.0,0,False,0.020943560361730503,0,0,0,0,0,_ZNSt6vectorIiSaIiEE19_M_range_initializeISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiS1_EEEEEvT_S9_St20forward_iterator_tag,0,0,0,0,0,0,0,0
1117,1113.0,14.0,0,0.0008984725965858042,0,0,"(1135, 1)",1.0,2.0,0,False,0.020943560361730503,0,0,0,0,0,_ZNSt12_Vector_baseIiSaIiEE17_Vector_impl_data12_M_swap_dataERS2_,0,0,0,0,0,0,0,0
1118,1669.5000000000002,14.0,0,0.0005989817310572027,0,0,"(1137, 2)",1.0,1.0,0,False,0.020943560361730503,0,0,0,0,0,_ZN9__gnu_cxx14__alloc_traitsISaIiEiE10_S_on_swapERS1_S3_,0,0,0,0,0,0,0,0
1119,inf,0.0,0,0.0,0,0,"(1119, 0)",1.0,0.0,0,False,0.0209440165583272,0,0,0,0,0,_ZN9__gnu_cxx13new_allocatorIiED2Ev,0,0,0,0,0,0,0,0
1120,inf,0.0,0,0.0,0,0,"(1120, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt4moveIRN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEONSt16remove_referenceIT_E4typeEOS9_,0,0,0,0,0,0,0,0
1121,inf,0.0,0,0.0,0,0,"(1121, 0)",1.0,0.0,0,False,0.02094401655809436,0,0,0,0,0,_ZN9__gnu_cxx13new_allocatorIiEC2ERKS1_,0,0,0,0,0,0,0,0
1122,989.3333333333333,5.0,0,0.0010107816711590297,0,0,"(1121, 2)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIiSaIiEE12_Vector_implC2ERKS0_,0,0,0,0,0,0,0,0
1123,865.6666666666667,41.0,0,0.0011551790527531767,0,0,"(811, 4)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt8distanceISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEENSt15iterator_traitsIT_E15difference_typeESA_SA_,0,0,0,0,0,0,0,0
1124,422.94000000000005,41.199999999999996,0,0.002364401569962642,0,0,"(868, 4)",1.0,4.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt6vectorIiSaIiEE17_S_check_init_lenEmRKS0_,0,0,0,0,0,0,0,0
1125,715.5,96.0,0,0.001397624039133473,0,0,"(852, 7)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt22__uninitialized_copy_aISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEES3_iET0_T_SA_S9_RSaIT1_E,0,0,0,0,0,0,0,0
1126,1113.0,36.0,0,0.0008984725965858042,0,0,"(811, 3)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt10__distanceISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEENSt15iterator_traitsIT_E15difference_typeESA_SA_St26random_access_iterator_tag,0,0,0,0,0,0,0,0
1127,645.4082840236686,101.0,0,0.0015494068247244991,0,0,"(852, 6)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt18uninitialized_copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEES3_ET0_T_SA_S9_,0,0,0,0,0,0,0,0
1128,989.3333333333333,30.0,0,0.0010107816711590297,0,0,"(811, 2)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZStmiIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEES6_EDTmicldtfp_4baseEcldtfp0_4baseEERKSt13move_iteratorIT_ERKS8_IT0_E,0,0,0,0,0,0,0,0
1129,inf,0.0,0,0.0,0,0,"(1129, 0)",2.0,0.0,0,False,0.02117165854388731,0,0,0,0,0,_ZNKSt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEE4baseEv,0,0,0,0,0,0,0,0
1130,556.5000000000001,104.0,0,0.001796945193171608,0,0,"(852, 5)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt20__uninitialized_copyILb1EE13__uninit_copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEES5_EET0_T_SC_SB_,0,0,0,0,0,0,0,0
1131,441.5206611570248,105.0,0,0.002264899670560048,0,0,"(852, 4)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt4copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEES3_ET0_T_SA_S9_,0,0,0,0,0,0,0,0
1132,1113.0,16.0,0,0.0008984725965858042,0,0,"(1134, 1)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt12__miter_baseIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEEDTcl12__miter_basecldtfp_4baseEEESt13move_iteratorIT_E,0,0,0,0,0,0,0,0
1133,499.71428571428567,76.0,0,0.002001143510577473,0,0,"(852, 3)",1.0,4.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt13__copy_move_aILb1EN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEES2_ET1_T0_S8_S7_,0,0,0,0,0,0,0,0
1134,inf,0.0,0,0.0,0,0,"(1134, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt12__miter_baseIN9__gnu_cxx17__normal_iteratorIPiSt6vectorIiSaIiEEEEET_S7_,0,0,0,0,0,0,0,0
1135,inf,0.0,0,0.0,0,0,"(1135, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIiSaIiEE17_Vector_impl_data12_M_copy_dataERKS2_,0,0,0,0,0,0,0,0
1136,2226.0,8.0,0,0.0004492362982929021,0,0,"(1137, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt15__alloc_on_swapISaIiEEvRT_S2_,0,0,0,0,0,0,0,0
1137,inf,0.0,0,0.0,0,0,"(1137, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt18__do_alloc_on_swapISaIiEEvRT_S2_St17integral_constantIbLb0EE,0,0,0,0,0,0,0,0
1138,121.74857142857144,198.3,0,0.00821364873744485,0,0,"(1164, 10)",1.0,11.0,0,False,0.020943560361501388,0,0,0,0,0,_ZNSt19__shrink_to_fit_auxISt6vectorIPdSaIS1_EELb1EE8_S_do_itERS3_,0,0,0,0,0,0,0,0
1139,1669.5000000000002,8.0,0,0.0005989817310572027,0,0,"(1149, 2)",1.0,1.0,0,False,0.020943560361729258,0,0,0,0,0,_ZSt32__make_move_if_noexcept_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEESt13move_iteratorIS7_EET0_T_,0,0,0,0,0,0,0,0
1140,989.3333333333333,12.0,0,0.0010107816711590297,0,0,"(723, 2)",1.0,2.0,0,False,0.020943560361729258,0,0,0,0,0,_ZNKSt12_Vector_baseIPdSaIS0_EE13get_allocatorEv,0,0,0,0,0,0,0,0
1141,175.4088,148.4,0,0.0057009682524479955,0,0,"(1164, 9)",1.0,4.0,0,False,0.020943560361729258,0,0,0,0,0,_ZNSt6vectorIPdSaIS0_EEC2ISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPS0_S2_EEEvEET_SA_RKS1_,0,0,0,0,0,0,0,0
1142,378.42,25.5,0,0.0026425664605464827,0,0,"(1166, 3)",1.0,4.0,0,False,0.020943560361729258,0,0,0,0,0,_ZNSt6vectorIPdSaIS0_EE4swapERS2_,0,0,0,0,0,0,0,0
1143,2226.0,5.0,0,0.0004492362982929021,0,0,"(1149, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEEEC2ES7_,0,0,0,0,0,0,0,0
1144,inf,0.0,0,0.0,0,0,"(1144, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNKSt12_Vector_baseIPdSaIS0_EE19_M_get_Tp_allocatorEv,0,0,0,0,0,0,0,0
1145,1113.0,7.0,0,0.0008984725965858042,0,0,"(723, 3)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIPdSaIS0_EEC2ERKS1_,0,0,0,0,0,0,0,0
1146,inf,0.0,0,0.0,0,0,"(1146, 0)",2.0,0.0,0,False,0.02117165854388731,0,0,0,0,0,_ZSt19__iterator_categoryISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS3_SaIS3_EEEEEENSt15iterator_traitsIT_E17iterator_categoryERKSB_,0,0,0,0,0,0,0,0
1147,196.16625,154.8,0,0.0050977168600613,0,0,"(1164, 8)",1.0,5.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt6vectorIPdSaIS0_EE19_M_range_initializeISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPS0_S2_EEEEEvT_SA_St20forward_iterator_tag,0,0,0,0,0,0,0,0
1148,1669.5000000000002,10.0,0,0.0005989817310572027,0,0,"(1166, 2)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZN9__gnu_cxx14__alloc_traitsISaIPdES1_E10_S_on_swapERS2_S4_,0,0,0,0,0,0,0,0
1149,inf,0.0,0,0.0,0,0,"(1149, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt4moveIRN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEEEONSt16remove_referenceIT_E4typeEOSA_,0,0,0,0,0,0,0,0
1150,865.6666666666667,31.0,0,0.0011551790527531767,0,0,"(736, 4)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt8distanceISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS3_SaIS3_EEEEEENSt15iterator_traitsIT_E15difference_typeESB_SB_,0,0,0,0,0,0,0,0
1151,715.5,72.0,0,0.001397624039133473,0,0,"(1164, 7)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt22__uninitialized_copy_aISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS3_SaIS3_EEEEES4_S3_ET0_T_SB_SA_RSaIT1_E,0,0,0,0,0,0,0,0
1152,1113.0,28.0,0,0.0008984725965858042,0,0,"(736, 3)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt10__distanceISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS3_SaIS3_EEEEEENSt15iterator_traitsIT_E15difference_typeESB_SB_St26random_access_iterator_tag,0,0,0,0,0,0,0,0
1153,645.4082840236686,79.0,0,0.0015494068247244991,0,0,"(1164, 6)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt18uninitialized_copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS3_SaIS3_EEEEES4_ET0_T_SB_SA_,0,0,0,0,0,0,0,0
1154,989.3333333333333,24.0,0,0.0010107816711590297,0,0,"(736, 2)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZStmiIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEES7_EDTmicldtfp_4baseEcldtfp0_4baseEERKSt13move_iteratorIT_ERKS9_IT0_E,0,0,0,0,0,0,0,0
1155,inf,0.0,0,0.0,0,0,"(1155, 0)",2.0,0.0,0,False,0.02117165854388731,0,0,0,0,0,_ZNKSt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEEE4baseEv,0,0,0,0,0,0,0,0
1156,2226.0,9.0,0,0.0004492362982929021,0,0,"(736, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZN9__gnu_cxxmiIPPdSt6vectorIS1_SaIS1_EEEENS_17__normal_iteratorIT_T0_E15difference_typeERKS9_SC_,0,0,0,0,0,0,0,0
1157,556.5000000000001,84.0,0,0.001796945193171608,0,0,"(1164, 5)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt20__uninitialized_copyILb1EE13__uninit_copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS5_SaIS5_EEEEES6_EET0_T_SD_SC_,0,0,0,0,0,0,0,0
1158,441.5206611570248,87.0,0,0.002264899670560048,0,0,"(1164, 4)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt4copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS3_SaIS3_EEEEES4_ET0_T_SB_SA_,0,0,0,0,0,0,0,0
1159,1113.0,14.0,0,0.0008984725965858042,0,0,"(1162, 1)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt12__miter_baseIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEEEDTcl12__miter_basecldtfp_4baseEEESt13move_iteratorIT_E,0,0,0,0,0,0,0,0
1160,499.71428571428567,64.0,0,0.002001143510577473,0,0,"(1164, 3)",1.0,4.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt13__copy_move_aILb1EN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEES3_ET1_T0_S9_S8_,0,0,0,0,0,0,0,0
1161,1669.5000000000002,22.0,0,0.0005989817310572027,0,0,"(1164, 2)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt14__copy_move_a1ILb1EPPdS1_ET1_T0_S3_S2_,0,0,0,0,0,0,0,0
1162,inf,0.0,0,0.0,0,0,"(1162, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt12__miter_baseIN9__gnu_cxx17__normal_iteratorIPPdSt6vectorIS2_SaIS2_EEEEET_S8_,0,0,0,0,0,0,0,0
1163,2226.0,12.0,0,0.0004492362982929021,0,0,"(1164, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt14__copy_move_a2ILb1EPPdS1_ET1_T0_S3_S2_,0,0,0,0,0,0,0,0
1164,inf,0.0,0,0.0,0,0,"(1164, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt11__copy_moveILb1ELb1ESt26random_access_iterator_tagE8__copy_mIPdEEPT_PKS4_S7_S5_,0,0,0,0,0,0,0,0
1165,2226.0,6.0,0,0.0004492362982929021,0,0,"(1166, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt15__alloc_on_swapISaIPdEEvRT_S3_,0,0,0,0,0,0,0,0
1166,inf,0.0,0,0.0,0,0,"(1166, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt18__do_alloc_on_swapISaIPdEEvRT_S3_St17integral_constantIbLb0EE,0,0,0,0,0,0,0,0
1167,121.74857142857144,198.3,0,0.00821364873744485,0,0,"(1198, 10)",1.0,11.0,0,False,0.020943560361501388,0,0,0,0,0,_ZNSt19__shrink_to_fit_auxISt6vectorIdSaIdEELb1EE8_S_do_itERS2_,0,0,0,0,0,0,0,0
1168,1669.5000000000002,8.0,0,0.0005989817310572027,0,0,"(1180, 2)",1.0,1.0,0,False,0.020943560361729258,0,0,0,0,0,_ZSt32__make_move_if_noexcept_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEESt13move_iteratorIS6_EET0_T_,0,0,0,0,0,0,0,0
1169,989.3333333333333,12.0,0,0.0010107816711590297,0,0,"(1181, 2)",1.0,2.0,0,False,0.020943560361729258,0,0,0,0,0,_ZNKSt12_Vector_baseIdSaIdEE13get_allocatorEv,0,0,0,0,0,0,0,0
1170,175.4088,148.4,0,0.0057009682524479955,0,0,"(1198, 9)",1.0,4.0,0,False,0.020943560361729258,0,0,0,0,0,_ZNSt6vectorIdSaIdEEC2ISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdS1_EEEvEET_S9_RKS0_,0,0,0,0,0,0,0,0
1171,378.42,25.5,0,0.0026425664605464827,0,0,"(1201, 3)",1.0,4.0,0,False,0.020943560361729258,0,0,0,0,0,_ZNSt6vectorIdSaIdEE4swapERS1_,0,0,0,0,0,0,0,0
1172,2226.0,5.0,0,0.0004492362982929021,0,0,"(1180, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEEC2ES6_,0,0,0,0,0,0,0,0
1173,2226.0,10.0,0,0.0004492362982929021,0,0,"(1181, 1)",3.0,1.0,0,False,0.021399756726044945,0,0,0,0,0,_ZNSaIdEC2ERKS_,0,0,0,0,0,0,0,0
1174,1113.0,7.0,0,0.0008984725965858042,0,0,"(1181, 3)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIdSaIdEEC2ERKS0_,0,0,0,0,0,0,0,0
1175,inf,0.0,0,0.0,0,0,"(1175, 0)",2.0,0.0,0,False,0.02117165854388731,0,0,0,0,0,_ZSt19__iterator_categoryISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEEENSt15iterator_traitsIT_E17iterator_categoryERKSA_,0,0,0,0,0,0,0,0
1176,211.38056975894816,154.8,0,0.004730803787407561,0,0,"(1198, 8)",1.0,5.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt6vectorIdSaIdEE19_M_range_initializeISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdS1_EEEEEvT_S9_St20forward_iterator_tag,0,0,0,0,0,0,0,0
1177,1113.0,10.0,0,0.0008984725965858042,0,0,"(1199, 1)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIdSaIdEE17_Vector_impl_data12_M_swap_dataERS2_,0,0,0,0,0,0,0,0
1178,1669.5000000000002,10.0,0,0.0005989817310572027,0,0,"(1201, 2)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZN9__gnu_cxx14__alloc_traitsISaIdEdE10_S_on_swapERS1_S3_,0,0,0,0,0,0,0,0
1179,inf,0.0,0,0.0,0,0,"(1179, 0)",1.0,0.0,0,False,0.020944016558323886,0,0,0,0,0,_ZN9__gnu_cxx13new_allocatorIdED2Ev,0,0,0,0,0,0,0,0
1180,inf,0.0,0,0.0,0,0,"(1180, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt4moveIRN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEEONSt16remove_referenceIT_E4typeEOS9_,0,0,0,0,0,0,0,0
1181,inf,0.0,0,0.0,0,0,"(1181, 0)",1.0,0.0,0,False,0.02094401655809436,0,0,0,0,0,_ZN9__gnu_cxx13new_allocatorIdEC2ERKS1_,0,0,0,0,0,0,0,0
1182,989.3333333333333,5.0,0,0.0010107816711590297,0,0,"(1181, 2)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIdSaIdEE12_Vector_implC2ERKS0_,0,0,0,0,0,0,0,0
1183,865.6666666666667,31.0,0,0.0011551790527531767,0,0,"(969, 4)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt8distanceISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEEENSt15iterator_traitsIT_E15difference_typeESA_SA_,0,0,0,0,0,0,0,0
1184,422.94000000000005,34.4,0,0.002364401569962642,0,0,"(954, 4)",1.0,4.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt6vectorIdSaIdEE17_S_check_init_lenEmRKS0_,0,0,0,0,0,0,0,0
1185,715.5,72.0,0,0.001397624039133473,0,0,"(1198, 7)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt22__uninitialized_copy_aISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEES3_dET0_T_SA_S9_RSaIT1_E,0,0,0,0,0,0,0,0
1186,1113.0,28.0,0,0.0008984725965858042,0,0,"(969, 3)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt10__distanceISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEEENSt15iterator_traitsIT_E15difference_typeESA_SA_St26random_access_iterator_tag,0,0,0,0,0,0,0,0
1187,645.4082840236686,79.0,0,0.0015494068247244991,0,0,"(1198, 6)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt18uninitialized_copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEES3_ET0_T_SA_S9_,0,0,0,0,0,0,0,0
1188,989.3333333333333,24.0,0,0.0010107816711590297,0,0,"(969, 2)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZStmiIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEES6_EDTmicldtfp_4baseEcldtfp0_4baseEERKSt13move_iteratorIT_ERKS8_IT0_E,0,0,0,0,0,0,0,0
1189,inf,0.0,0,0.0,0,0,"(1189, 0)",2.0,0.0,0,False,0.02117165854388731,0,0,0,0,0,_ZNKSt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEE4baseEv,0,0,0,0,0,0,0,0
1190,2226.0,9.0,0,0.0004492362982929021,0,0,"(969, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZN9__gnu_cxxmiIPdSt6vectorIdSaIdEEEENS_17__normal_iteratorIT_T0_E15difference_typeERKS8_SB_,0,0,0,0,0,0,0,0
1191,556.5000000000001,84.0,0,0.001796945193171608,0,0,"(1198, 5)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt20__uninitialized_copyILb1EE13__uninit_copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEES5_EET0_T_SC_SB_,0,0,0,0,0,0,0,0
1192,441.5206611570248,87.0,0,0.002264899670560048,0,0,"(1198, 4)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt4copyISt13move_iteratorIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEES3_ET0_T_SA_S9_,0,0,0,0,0,0,0,0
1193,1113.0,14.0,0,0.0008984725965858042,0,0,"(1196, 1)",1.0,2.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt12__miter_baseIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEEDTcl12__miter_basecldtfp_4baseEEESt13move_iteratorIT_E,0,0,0,0,0,0,0,0
1194,499.71428571428567,64.0,0,0.002001143510577473,0,0,"(1198, 3)",1.0,4.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt13__copy_move_aILb1EN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEES2_ET1_T0_S8_S7_,0,0,0,0,0,0,0,0
1195,1669.5000000000002,22.0,0,0.0005989817310572027,0,0,"(1198, 2)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt14__copy_move_a1ILb1EPdS0_ET1_T0_S2_S1_,0,0,0,0,0,0,0,0
1196,inf,0.0,0,0.0,0,0,"(1196, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt12__miter_baseIN9__gnu_cxx17__normal_iteratorIPdSt6vectorIdSaIdEEEEET_S7_,0,0,0,0,0,0,0,0
1197,2226.0,12.0,0,0.0004492362982929021,0,0,"(1198, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt14__copy_move_a2ILb1EPdS0_ET1_T0_S2_S1_,0,0,0,0,0,0,0,0
1198,inf,0.0,0,0.0,0,0,"(1198, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt11__copy_moveILb1ELb1ESt26random_access_iterator_tagE8__copy_mIdEEPT_PKS3_S6_S4_,0,0,0,0,0,0,0,0
1199,inf,0.0,0,0.0,0,0,"(1199, 0)",1.0,0.0,0,False,0.02094356036172967,0,0,0,0,0,_ZNSt12_Vector_baseIdSaIdEE17_Vector_impl_data12_M_copy_dataERKS2_,0,0,0,0,0,0,0,0
1200,2226.0,6.0,0,0.0004492362982929021,0,0,"(1201, 1)",1.0,1.0,0,False,0.02094356036172967,0,0,0,0,0,_ZSt15__alloc_on_swapISaIdEEvRT_S2_,0,0,0,0,0,0,0,0
